Hospital_ID,Hospital_Name,Location_Lat,Location_Lon,ICU_Beds_Total,ICU_Beds_Occupied,Traffic_Index,Ambulance_ETA_Minutes,Patient_Severity_Level,Weather_Condition
H001,Manipal Hospital,13.009613,77.662629,91,37,5,15,Low,Stormy
H002,Apollo Hospital,12.941113,77.602282,89,80,4,25,Medium,Rainy
H001,Manipal Hospital,12.805671,77.516148,72,42,6,21,Medium,Rainy
H003,Sakra Hospital,12.899131,77.67485,100,50,1,18,Low,Rainy
H001,Manipal Hospital,13.063602,77.7494,42,6,0,10,Medium,Stormy
H002,Apollo Hospital,13.03326,77.748753,43,34,10,33,Low,Stormy
H003,Sakra Hospital,12.945831,77.558938,96,13,9,22,Low,Rainy
H001,Manipal Hospital,12.98432,77.719697,59,8,8,26,Critical,Clear
H002,Apollo Hospital,13.07262,77.679222,50,30,0,5,Low,Stormy
H002,Apollo Hospital,12.962056,77.552771,24,12,0,19,Medium,Rainy
H002,Apollo Hospital,12.871503,77.761371,47,19,2,9,High,Rainy
H001,Manipal Hospital,12.802161,77.610908,77,29,0,17,Medium,Clear
H002,Apollo Hospital,13.096837,77.680809,75,10,3,17,Medium,Stormy
H002,Apollo Hospital,13.004778,77.773827,78,77,0,18,Critical,Clear
H001,Manipal Hospital,13.035251,77.530548,26,17,9,22,Low,Rainy
H003,Sakra Hospital,12.980725,77.679625,97,30,7,15,High,Rainy
H002,Apollo Hospital,13.041626,77.723348,35,2,9,16,Low,Foggy
H002,Apollo Hospital,12.983306,77.7649,39,30,3,9,Low,Rainy
H002,Apollo Hospital,13.035974,77.712375,100,21,0,10,Low,Stormy
H001,Manipal Hospital,12.867449,77.754577,98,26,9,23,Critical,Foggy
H002,Apollo Hospital,13.059591,77.561562,49,35,4,22,Medium,Clear
H002,Apollo Hospital,12.845295,77.581776,66,9,0,14,Critical,Foggy
H003,Sakra Hospital,12.839012,77.509633,74,42,9,22,Medium,Clear
H001,Manipal Hospital,12.842415,77.662492,21,16,3,21,Low,Rainy
H003,Sakra Hospital,13.076129,77.624047,99,86,1,22,Medium,Stormy
H003,Sakra Hospital,12.955078,77.70032,100,60,1,15,Low,Foggy
H003,Sakra Hospital,12.87229,77.771134,21,17,6,26,Low,Foggy
H003,Sakra Hospital,12.901826,77.724191,52,6,6,20,Medium,Stormy
H002,Apollo Hospital,12.970383,77.641702,81,52,5,17,Medium,Foggy
H002,Apollo Hospital,12.879159,77.506223,66,7,5,21,Medium,Foggy
H002,Apollo Hospital,12.913778,77.667742,82,45,4,7,Low,Stormy
H001,Manipal Hospital,13.053716,77.64241,26,4,5,17,Low,Foggy
H002,Apollo Hospital,12.891216,77.531455,85,15,5,17,Low,Stormy
H002,Apollo Hospital,12.811723,77.792435,63,4,9,8,Low,Rainy
H001,Manipal Hospital,13.022149,77.712416,25,12,4,23,Low,Stormy
H002,Apollo Hospital,12.845193,77.582893,57,27,1,17,Medium,Foggy
H002,Apollo Hospital,12.88153,77.582162,43,34,9,25,Low,Clear
H003,Sakra Hospital,12.89183,77.516524,67,28,4,22,Low,Stormy
H001,Manipal Hospital,13.028965,77.52251,81,28,0,8,Low,Clear
H001,Manipal Hospital,13.000143,77.758587,80,58,7,19,Low,Clear
H003,Sakra Hospital,13.029184,77.689157,48,14,10,20,Low,Rainy
H003,Sakra Hospital,12.918214,77.612588,72,24,2,15,Low,Foggy
H002,Apollo Hospital,13.025011,77.768324,68,67,1,14,Low,Stormy
H001,Manipal Hospital,12.851424,77.525371,33,11,9,23,Low,Stormy
H001,Manipal Hospital,12.988213,77.708447,54,17,9,24,Medium,Clear
H002,Apollo Hospital,12.994974,77.548095,76,61,8,27,High,Foggy
H003,Sakra Hospital,13.07105,77.544014,87,26,8,22,Critical,Foggy
H003,Sakra Hospital,12.857341,77.644098,65,52,5,13,Low,Stormy
H001,Manipal Hospital,12.833906,77.59454,47,47,8,25,Low,Stormy
H002,Apollo Hospital,12.805797,77.625802,25,22,2,16,Low,Stormy
H003,Sakra Hospital,12.901245,77.534635,49,46,8,20,Medium,Stormy
H002,Apollo Hospital,12.960643,77.514682,61,22,2,21,Critical,Stormy
H002,Apollo Hospital,12.849882,77.752974,90,62,6,17,Low,Clear
H001,Manipal Hospital,12.857924,77.555859,72,30,2,9,Low,Rainy
H003,Sakra Hospital,12.872574,77.693796,51,40,1,16,Low,Stormy
H001,Manipal Hospital,12.988521,77.512401,46,13,7,20,Low,Stormy
H001,Manipal Hospital,13.039415,77.621396,97,55,10,24,Low,Rainy
H001,Manipal Hospital,12.854344,77.703423,50,42,10,35,High,Clear
H002,Apollo Hospital,12.854528,77.667599,80,21,7,17,High,Stormy
H001,Manipal Hospital,12.995696,77.754811,48,16,7,26,Medium,Stormy
H001,Manipal Hospital,13.085672,77.504952,51,35,2,20,Low,Rainy
H003,Sakra Hospital,12.93283,77.59467,45,14,8,23,Medium,Clear
H003,Sakra Hospital,13.02051,77.698158,21,5,6,13,Medium,Stormy
H001,Manipal Hospital,12.947539,77.684974,96,71,3,2,Low,Rainy
H002,Apollo Hospital,12.899952,77.725967,83,79,10,14,Low,Foggy
H003,Sakra Hospital,13.009656,77.638935,57,18,6,24,Medium,Foggy
H002,Apollo Hospital,12.950168,77.712391,55,45,2,15,Medium,Foggy
H001,Manipal Hospital,12.805619,77.603153,37,22,6,12,Low,Foggy
H001,Manipal Hospital,13.037476,77.678653,44,22,10,18,Low,Stormy
H003,Sakra Hospital,12.988161,77.525504,29,29,2,8,Medium,Rainy
H001,Manipal Hospital,12.926476,77.694858,71,14,7,26,Low,Foggy
H001,Manipal Hospital,12.858906,77.618841,76,20,3,10,Low,Foggy
H002,Apollo Hospital,13.011642,77.758468,88,68,9,14,Medium,Foggy
H002,Apollo Hospital,12.851686,77.536853,47,42,1,14,Low,Foggy
H002,Apollo Hospital,12.887762,77.79505,64,49,2,11,High,Clear
H003,Sakra Hospital,13.064663,77.768321,82,16,10,22,Medium,Stormy
H002,Apollo Hospital,12.99418,77.598098,46,25,5,21,Low,Clear
H002,Apollo Hospital,12.877576,77.680101,39,4,3,13,Low,Rainy
H003,Sakra Hospital,12.91505,77.74282,49,14,3,20,High,Rainy
H003,Sakra Hospital,12.800165,77.77951,33,21,10,17,High,Rainy
H001,Manipal Hospital,12.803688,77.59402,54,23,7,14,Medium,Stormy
H001,Manipal Hospital,13.033012,77.685313,47,14,10,24,Low,Rainy
H002,Apollo Hospital,13.02593,77.617106,41,24,5,21,Medium,Stormy
H002,Apollo Hospital,12.83412,77.520099,98,59,0,13,Low,Rainy
H002,Apollo Hospital,12.958354,77.557859,22,8,3,19,Medium,Foggy
H003,Sakra Hospital,12.86246,77.753469,88,31,3,14,Medium,Clear
H003,Sakra Hospital,13.082264,77.596848,60,17,10,19,Low,Stormy
H002,Apollo Hospital,13.080376,77.583626,70,22,7,20,High,Rainy
H003,Sakra Hospital,12.888289,77.686952,30,17,7,19,Low,Stormy
H002,Apollo Hospital,12.815041,77.672486,45,43,4,19,High,Rainy
H001,Manipal Hospital,12.992823,77.566359,47,38,2,17,Medium,Rainy
H002,Apollo Hospital,12.927234,77.529836,23,19,10,29,Low,Rainy
H003,Sakra Hospital,12.92158,77.658642,78,56,8,19,Low,Rainy
H002,Apollo Hospital,13.059431,77.757697,44,0,2,21,Low,Clear
H003,Sakra Hospital,12.88644,77.723031,31,17,0,23,Low,Rainy
H001,Manipal Hospital,13.072933,77.519923,92,45,2,14,Low,Clear
H003,Sakra Hospital,12.895554,77.635139,80,71,10,24,Medium,Foggy
H002,Apollo Hospital,13.097399,77.637413,24,0,2,16,Low,Rainy
H002,Apollo Hospital,12.86938,77.568849,56,10,9,17,Low,Clear
H002,Apollo Hospital,12.962655,77.511483,53,39,9,21,Low,Foggy
H002,Apollo Hospital,13.070964,77.57886,85,15,8,19,Medium,Rainy
H003,Sakra Hospital,12.863595,77.791833,32,2,2,8,Medium,Foggy
H001,Manipal Hospital,12.805387,77.613657,62,11,4,15,Medium,Foggy
H003,Sakra Hospital,12.872566,77.64225,68,37,10,25,Medium,Clear
H001,Manipal Hospital,13.067223,77.719462,61,52,3,26,Low,Stormy
H001,Manipal Hospital,12.916393,77.555185,63,54,7,17,High,Rainy
H003,Sakra Hospital,12.803714,77.739752,59,41,6,13,High,Foggy
H003,Sakra Hospital,12.869516,77.771209,79,27,2,15,Low,Stormy
H002,Apollo Hospital,12.939872,77.542196,95,3,4,10,High,Stormy
H002,Apollo Hospital,12.849423,77.745539,35,12,7,15,Low,Stormy
H001,Manipal Hospital,13.084359,77.628146,87,24,3,18,Medium,Stormy
H002,Apollo Hospital,13.003352,77.649027,68,33,8,21,Low,Foggy
H002,Apollo Hospital,12.986368,77.697023,87,31,2,13,Critical,Rainy
H001,Manipal Hospital,12.848867,77.7177,86,62,0,20,Medium,Clear
H002,Apollo Hospital,12.940807,77.589893,76,73,3,10,Low,Rainy
H002,Apollo Hospital,12.807417,77.739396,21,21,10,26,High,Clear
H001,Manipal Hospital,12.999531,77.778842,53,31,6,19,Medium,Clear
H002,Apollo Hospital,13.023285,77.551549,22,6,8,19,Low,Foggy
H001,Manipal Hospital,12.830776,77.766355,53,42,9,17,Medium,Foggy
H002,Apollo Hospital,12.836314,77.521348,20,18,1,15,Low,Stormy
H002,Apollo Hospital,12.875379,77.654506,99,76,2,21,Low,Rainy
H003,Sakra Hospital,12.895523,77.793877,47,29,7,17,Low,Rainy
H001,Manipal Hospital,12.826529,77.798559,46,22,4,26,High,Clear
H002,Apollo Hospital,13.014217,77.709607,76,60,1,18,Low,Rainy
H003,Sakra Hospital,12.943226,77.72796,82,26,2,14,Low,Stormy
H003,Sakra Hospital,12.882305,77.625808,57,31,1,12,High,Clear
H003,Sakra Hospital,12.815588,77.70806,25,22,10,30,Low,Rainy
H003,Sakra Hospital,13.016918,77.517167,48,25,0,9,Medium,Rainy
H003,Sakra Hospital,13.025309,77.771103,58,2,4,10,Low,Clear
H001,Manipal Hospital,12.941343,77.688303,75,71,8,24,Medium,Rainy
H002,Apollo Hospital,13.074324,77.679776,100,16,0,15,Low,Clear
H002,Apollo Hospital,13.05915,77.776026,20,8,4,23,Critical,Clear
H002,Apollo Hospital,13.022905,77.503741,32,21,5,10,Medium,Foggy
H001,Manipal Hospital,12.855835,77.576625,99,15,4,16,High,Stormy
H001,Manipal Hospital,12.860241,77.513675,85,71,0,12,Low,Rainy
H003,Sakra Hospital,12.933669,77.796534,76,48,5,20,Low,Rainy
H003,Sakra Hospital,12.81038,77.73559,72,58,3,18,Low,Foggy
H001,Manipal Hospital,12.870765,77.526081,48,36,3,4,Low,Stormy
H001,Manipal Hospital,12.865043,77.603482,72,69,1,6,Low,Foggy
H002,Apollo Hospital,13.054,77.646797,86,20,9,21,Medium,Rainy
H001,Manipal Hospital,12.965036,77.732234,26,6,7,26,Low,Stormy
H003,Sakra Hospital,13.077453,77.50905,58,19,3,21,Low,Stormy
H001,Manipal Hospital,12.817681,77.703811,72,44,8,22,Low,Clear
H002,Apollo Hospital,13.049875,77.779489,29,7,8,22,Medium,Stormy
H002,Apollo Hospital,12.945434,77.607251,83,23,0,16,Medium,Rainy
H003,Sakra Hospital,12.958401,77.709505,51,9,4,20,High,Rainy
H002,Apollo Hospital,13.09765,77.557558,54,30,6,18,Critical,Clear
H001,Manipal Hospital,12.899829,77.652439,58,49,0,22,Low,Rainy
H002,Apollo Hospital,13.007112,77.642524,77,57,3,7,Low,Rainy
H001,Manipal Hospital,13.074044,77.577318,92,46,4,18,Low,Stormy
H002,Apollo Hospital,12.965183,77.511244,82,52,8,20,Medium,Stormy
H003,Sakra Hospital,12.864865,77.785005,74,57,4,14,Medium,Rainy
H002,Apollo Hospital,12.939647,77.634657,78,2,5,23,Low,Stormy
H002,Apollo Hospital,13.085192,77.796338,22,15,9,28,Low,Foggy
H003,Sakra Hospital,12.982777,77.553195,95,20,5,17,Low,Rainy
H002,Apollo Hospital,12.887737,77.678448,27,2,3,15,High,Foggy
H003,Sakra Hospital,12.95945,77.645717,42,25,8,18,Critical,Stormy
H002,Apollo Hospital,13.077777,77.637677,49,14,6,23,Low,Clear
H002,Apollo Hospital,12.917177,77.534043,64,40,6,15,High,Stormy
H001,Manipal Hospital,12.938392,77.532755,56,28,3,12,Low,Stormy
H003,Sakra Hospital,12.890605,77.502381,72,40,2,13,Low,Foggy
H003,Sakra Hospital,12.825187,77.716805,60,15,4,12,Low,Rainy
H002,Apollo Hospital,12.992724,77.799557,75,49,1,20,Low,Stormy
H003,Sakra Hospital,12.884495,77.530262,93,49,10,28,Low,Clear
H002,Apollo Hospital,12.993147,77.576969,23,11,1,22,Medium,Stormy
H003,Sakra Hospital,12.951834,77.699154,82,36,0,16,Low,Stormy
H001,Manipal Hospital,13.014693,77.500475,81,21,6,21,Medium,Rainy
H001,Manipal Hospital,13.091194,77.722584,77,66,5,20,Low,Rainy
H001,Manipal Hospital,12.938071,77.640423,90,31,1,15,Low,Foggy
H003,Sakra Hospital,13.064292,77.722547,53,19,2,23,Low,Foggy
H001,Manipal Hospital,13.056878,77.748073,80,57,4,19,Low,Stormy
H001,Manipal Hospital,13.023078,77.632803,36,13,2,19,High,Clear
H001,Manipal Hospital,12.88692,77.733808,49,17,5,17,Low,Stormy
H001,Manipal Hospital,13.001264,77.539382,75,68,9,19,Low,Foggy
H002,Apollo Hospital,12.935815,77.686062,51,24,7,33,Medium,Clear
H003,Sakra Hospital,12.815994,77.524856,48,27,2,16,Low,Clear
H002,Apollo Hospital,12.94877,77.634251,43,22,8,16,Medium,Stormy
H002,Apollo Hospital,12.993811,77.753974,24,18,9,24,Medium,Foggy
H002,Apollo Hospital,12.822908,77.609379,88,39,2,21,Low,Clear
H001,Manipal Hospital,12.901588,77.695783,69,36,8,17,Low,Foggy
H001,Manipal Hospital,12.894814,77.792742,83,17,8,15,Low,Clear
H003,Sakra Hospital,12.996691,77.798388,28,12,6,19,Low,Foggy
H001,Manipal Hospital,12.838556,77.630268,84,23,7,22,Medium,Clear
H003,Sakra Hospital,12.946269,77.721285,54,9,3,16,High,Stormy
H001,Manipal Hospital,12.98878,77.75927,60,55,10,22,Medium,Stormy
H002,Apollo Hospital,12.841448,77.531356,82,37,7,30,Low,Foggy
H001,Manipal Hospital,13.03552,77.63531,60,43,9,24,Medium,Foggy
H003,Sakra Hospital,12.897619,77.654406,94,47,2,10,Low,Clear
H003,Sakra Hospital,13.05206,77.634111,91,58,5,20,Low,Stormy
H002,Apollo Hospital,12.904503,77.554499,82,2,3,20,Medium,Foggy
H003,Sakra Hospital,13.003117,77.566677,74,55,3,23,Low,Stormy
H001,Manipal Hospital,13.062578,77.537697,23,7,6,13,Low,Rainy
H002,Apollo Hospital,12.810972,77.584546,53,9,0,5,Low,Foggy
H003,Sakra Hospital,13.075473,77.737114,32,14,7,23,Low,Stormy
H002,Apollo Hospital,12.952447,77.552257,25,14,5,22,Medium,Rainy
H001,Manipal Hospital,13.01593,77.708872,32,3,4,13,Low,Rainy
H002,Apollo Hospital,12.823452,77.757485,28,0,10,21,Low,Rainy
H002,Apollo Hospital,12.915687,77.536122,76,35,9,18,Low,Stormy
H001,Manipal Hospital,12.807857,77.698296,22,17,5,10,Low,Foggy
H003,Sakra Hospital,12.975987,77.65892,50,27,3,16,Low,Rainy
H002,Apollo Hospital,13.056483,77.626705,90,27,2,12,Low,Stormy
H002,Apollo Hospital,13.062848,77.61819,65,58,9,18,Low,Rainy
H001,Manipal Hospital,12.806873,77.683486,95,60,5,20,Low,Clear
H002,Apollo Hospital,13.005365,77.598459,71,26,0,12,Low,Rainy
H003,Sakra Hospital,13.034281,77.762322,82,13,9,26,Low,Stormy
H002,Apollo Hospital,13.046782,77.666714,71,35,8,20,Medium,Rainy
H003,Sakra Hospital,13.035382,77.675201,79,41,1,22,Low,Stormy
H002,Apollo Hospital,13.063288,77.795659,53,35,10,24,Low,Foggy
H001,Manipal Hospital,12.81468,77.600947,91,3,8,27,Low,Rainy
H001,Manipal Hospital,12.859117,77.751324,35,24,1,11,High,Rainy
H001,Manipal Hospital,12.898854,77.617561,55,7,0,12,Medium,Stormy
H002,Apollo Hospital,12.878976,77.60227,89,48,6,26,Low,Clear
H001,Manipal Hospital,13.016528,77.532643,67,33,9,31,Medium,Clear
H002,Apollo Hospital,13.058832,77.760167,83,66,0,10,Low,Foggy
H001,Manipal Hospital,12.813075,77.755943,81,19,6,18,Medium,Stormy
H001,Manipal Hospital,12.815094,77.771684,65,44,3,22,Low,Rainy
H003,Sakra Hospital,12.944017,77.603814,45,23,2,18,Low,Rainy
H001,Manipal Hospital,13.068597,77.500965,31,9,4,18,Low,Rainy
H001,Manipal Hospital,13.094911,77.73322,39,5,7,30,Low,Foggy
H001,Manipal Hospital,13.03329,77.731056,52,8,0,15,Low,Rainy
H001,Manipal Hospital,12.907629,77.720663,83,59,6,16,High,Foggy
H001,Manipal Hospital,12.904518,77.61158,42,3,6,18,Low,Clear
H001,Manipal Hospital,12.807926,77.773377,63,38,4,18,Medium,Stormy
H003,Sakra Hospital,13.023697,77.757655,90,14,4,21,Low,Stormy
H001,Manipal Hospital,12.838464,77.675807,75,49,8,31,Low,Stormy
H003,Sakra Hospital,12.864273,77.640693,49,40,2,20,Medium,Foggy
H003,Sakra Hospital,12.87491,77.66243,48,1,0,8,Medium,Clear
H002,Apollo Hospital,13.02492,77.556869,36,36,0,18,Critical,Foggy
H001,Manipal Hospital,13.086949,77.67796,50,38,8,29,Medium,Stormy
H003,Sakra Hospital,12.925365,77.773543,86,0,3,13,Low,Foggy
H003,Sakra Hospital,12.823006,77.541104,73,8,7,22,Medium,Rainy
H001,Manipal Hospital,13.035821,77.701472,69,35,2,11,High,Rainy
H002,Apollo Hospital,13.035064,77.609276,88,83,6,22,Low,Rainy
H002,Apollo Hospital,12.977826,77.671708,89,75,5,22,Low,Foggy
H001,Manipal Hospital,13.023263,77.577186,75,13,10,19,High,Stormy
H002,Apollo Hospital,12.996165,77.581272,91,1,3,11,Medium,Foggy
H001,Manipal Hospital,13.02476,77.575812,28,10,3,12,Low,Stormy
H002,Apollo Hospital,13.078902,77.665797,58,12,3,23,Medium,Rainy
H002,Apollo Hospital,12.859373,77.540087,79,4,1,15,Low,Stormy
H001,Manipal Hospital,12.918126,77.640266,39,21,8,35,Low,Clear
H001,Manipal Hospital,12.841496,77.684255,51,27,3,12,Low,Foggy
H003,Sakra Hospital,12.987778,77.595003,43,10,8,25,Low,Clear
H002,Apollo Hospital,12.974454,77.521236,59,17,10,27,Low,Stormy
H001,Manipal Hospital,12.814983,77.773538,62,21,0,18,Low,Rainy
H002,Apollo Hospital,13.023227,77.553608,20,1,4,12,Medium,Clear
H002,Apollo Hospital,13.064978,77.629036,92,69,3,23,Medium,Rainy
H003,Sakra Hospital,13.089026,77.545879,47,19,6,19,Low,Clear
H003,Sakra Hospital,13.028269,77.5161,46,7,8,22,Medium,Clear
H003,Sakra Hospital,12.817342,77.74222,47,30,7,27,Low,Foggy
H001,Manipal Hospital,12.82402,77.775735,95,38,0,15,Medium,Foggy
H003,Sakra Hospital,12.948816,77.795085,68,38,5,27,Low,Foggy
H001,Manipal Hospital,12.995924,77.600799,59,52,4,23,High,Foggy
H003,Sakra Hospital,13.005936,77.511652,24,6,8,25,Low,Foggy
H002,Apollo Hospital,12.869567,77.524043,40,17,3,9,Low,Rainy
H001,Manipal Hospital,13.08344,77.560212,33,4,10,30,Medium,Rainy
H001,Manipal Hospital,12.945401,77.748126,47,4,5,20,High,Foggy
H002,Apollo Hospital,13.040141,77.501732,36,13,8,20,Medium,Foggy
H003,Sakra Hospital,12.99446,77.517193,68,28,9,32,Medium,Stormy
H002,Apollo Hospital,12.951168,77.778918,61,45,2,19,Low,Clear
H001,Manipal Hospital,12.841829,77.669065,89,50,6,22,High,Stormy
H002,Apollo Hospital,12.880618,77.618066,23,19,8,8,Low,Foggy
H001,Manipal Hospital,12.859549,77.711472,99,34,4,19,Low,Rainy
H001,Manipal Hospital,12.898073,77.709434,63,42,5,25,Medium,Rainy
H002,Apollo Hospital,13.023864,77.79744,46,8,7,27,Low,Rainy
H003,Sakra Hospital,13.031695,77.741052,44,12,3,12,Medium,Stormy
H002,Apollo Hospital,12.946662,77.558783,56,12,5,14,Low,Foggy
H003,Sakra Hospital,12.878717,77.65571,33,31,5,19,Low,Stormy
H003,Sakra Hospital,12.978822,77.559455,79,3,8,26,Low,Clear
H003,Sakra Hospital,12.908802,77.76311,91,37,8,24,Low,Rainy
H002,Apollo Hospital,12.823486,77.749462,62,57,10,25,Medium,Rainy
H002,Apollo Hospital,12.8019,77.783942,76,68,6,17,Medium,Stormy
H002,Apollo Hospital,12.872903,77.779166,48,26,2,17,High,Rainy
H001,Manipal Hospital,12.994438,77.537867,39,25,3,7,Medium,Rainy
H001,Manipal Hospital,13.072277,77.793122,68,37,6,25,High,Clear
H002,Apollo Hospital,12.934873,77.513103,61,24,4,21,Medium,Clear
H001,Manipal Hospital,12.997451,77.699581,48,42,10,27,Low,Clear
H003,Sakra Hospital,12.875677,77.543231,75,33,8,22,Medium,Rainy
H002,Apollo Hospital,12.938046,77.766741,49,10,1,12,Low,Rainy
H002,Apollo Hospital,12.940949,77.605988,24,9,3,22,Low,Foggy
H001,Manipal Hospital,12.953224,77.753421,91,68,10,21,Low,Stormy
H001,Manipal Hospital,12.8274,77.752654,99,28,5,20,Medium,Rainy
H003,Sakra Hospital,13.058112,77.525321,65,8,3,22,Medium,Foggy
H001,Manipal Hospital,13.00364,77.641211,47,9,4,26,Low,Stormy
H003,Sakra Hospital,12.89281,77.749086,93,24,2,25,Low,Foggy
H001,Manipal Hospital,12.855076,77.782398,76,47,1,11,Medium,Stormy
H001,Manipal Hospital,13.032879,77.511563,24,8,2,19,Low,Stormy
H003,Sakra Hospital,12.920519,77.535906,89,21,4,12,Medium,Stormy
H001,Manipal Hospital,12.856736,77.677265,56,47,5,22,Low,Stormy
H003,Sakra Hospital,13.032771,77.702394,63,29,2,11,Medium,Stormy
H003,Sakra Hospital,13.096432,77.598162,69,62,2,21,Medium,Clear
H001,Manipal Hospital,12.987756,77.565013,46,20,9,24,Low,Rainy
H001,Manipal Hospital,12.984631,77.779145,55,48,7,22,Medium,Stormy
H002,Apollo Hospital,13.049384,77.738609,55,15,10,21,High,Clear
H002,Apollo Hospital,12.951144,77.714919,41,32,2,19,Low,Rainy
H002,Apollo Hospital,12.821456,77.74453,25,23,2,11,Medium,Stormy
H001,Manipal Hospital,12.95487,77.729381,76,68,9,31,Low,Rainy
H002,Apollo Hospital,12.913301,77.672781,58,36,2,16,Low,Rainy
H001,Manipal Hospital,12.900141,77.676356,77,60,0,15,Low,Clear
H001,Manipal Hospital,12.907407,77.527435,61,15,6,15,Low,Clear
H003,Sakra Hospital,12.951225,77.672995,93,36,0,18,Low,Rainy
H003,Sakra Hospital,12.866343,77.706639,27,4,8,18,High,Stormy
H002,Apollo Hospital,12.925456,77.521077,75,21,10,25,Medium,Stormy
H003,Sakra Hospital,13.001555,77.709378,88,57,7,20,Low,Stormy
H002,Apollo Hospital,12.862234,77.706901,40,34,3,18,Low,Rainy
H003,Sakra Hospital,12.837748,77.648639,46,21,2,14,Medium,Rainy
H002,Apollo Hospital,13.004686,77.6665,87,75,9,15,Low,Clear
H002,Apollo Hospital,12.923475,77.536984,87,83,4,19,Low,Foggy
H003,Sakra Hospital,12.936808,77.721511,26,17,3,15,High,Foggy
H002,Apollo Hospital,12.974189,77.664302,39,33,10,23,Low,Clear
H001,Manipal Hospital,13.094344,77.537457,92,7,3,24,Critical,Rainy
H001,Manipal Hospital,12.848326,77.701469,77,20,2,20,Critical,Rainy
H002,Apollo Hospital,12.838574,77.75312,60,29,6,31,Medium,Foggy
H001,Manipal Hospital,13.016972,77.512793,67,22,4,28,Medium,Stormy
H001,Manipal Hospital,12.924904,77.621621,98,77,9,20,Low,Clear
H002,Apollo Hospital,13.027317,77.637883,74,38,2,14,Medium,Rainy
H001,Manipal Hospital,12.847907,77.740406,90,29,8,20,Low,Stormy
H001,Manipal Hospital,12.954861,77.586918,62,21,4,19,Low,Foggy
H001,Manipal Hospital,12.83373,77.606345,45,35,8,20,Low,Stormy
H002,Apollo Hospital,12.830205,77.76306,93,41,7,15,Low,Stormy
H001,Manipal Hospital,13.086772,77.75301,39,5,3,24,Low,Clear
H001,Manipal Hospital,13.099767,77.529022,29,24,8,26,Medium,Clear
H002,Apollo Hospital,12.952537,77.713658,36,1,9,27,Medium,Clear
H001,Manipal Hospital,12.800165,77.511597,29,5,6,25,High,Foggy
H002,Apollo Hospital,13.042903,77.551278,77,32,0,10,High,Clear
H001,Manipal Hospital,13.076576,77.663768,82,25,4,19,Medium,Stormy
H003,Sakra Hospital,12.804826,77.59873,37,20,9,20,Medium,Clear
H002,Apollo Hospital,12.883337,77.601648,51,12,10,26,Low,Foggy
H001,Manipal Hospital,12.87231,77.565342,75,10,0,15,Critical,Clear
H002,Apollo Hospital,12.878154,77.526082,22,15,7,21,Low,Foggy
H002,Apollo Hospital,12.884262,77.510236,55,55,4,16,High,Stormy
H001,Manipal Hospital,12.966541,77.661208,40,22,1,14,Low,Rainy
H003,Sakra Hospital,12.927767,77.528016,25,16,4,20,Low,Foggy
H003,Sakra Hospital,12.983267,77.751803,28,28,10,25,Low,Rainy
H003,Sakra Hospital,13.00923,77.572294,68,39,5,21,Low,Clear
H002,Apollo Hospital,13.061371,77.608248,83,49,3,18,Low,Rainy
H002,Apollo Hospital,12.877345,77.708255,60,20,2,18,Low,Clear
H002,Apollo Hospital,12.919168,77.673364,21,12,8,20,Low,Rainy
H002,Apollo Hospital,12.809611,77.599871,40,32,1,18,Low,Rainy
H001,Manipal Hospital,12.835979,77.704382,56,9,2,17,Medium,Clear
H003,Sakra Hospital,12.847208,77.584238,99,85,10,34,Medium,Rainy
H001,Manipal Hospital,12.994452,77.613538,25,16,6,29,Low,Clear
H003,Sakra Hospital,12.874943,77.728025,87,49,0,8,High,Foggy
H003,Sakra Hospital,12.934447,77.746161,94,7,1,20,High,Clear
H001,Manipal Hospital,12.911505,77.500441,71,27,4,17,High,Rainy
H002,Apollo Hospital,13.04254,77.797607,88,59,2,13,Medium,Stormy
H002,Apollo Hospital,12.837726,77.586672,71,22,3,13,Medium,Rainy
H003,Sakra Hospital,12.890007,77.557683,100,86,1,10,Medium,Rainy
H001,Manipal Hospital,13.06971,77.768549,43,26,5,19,Low,Foggy
H002,Apollo Hospital,12.84794,77.574578,54,11,10,19,Low,Rainy
H001,Manipal Hospital,13.018061,77.771062,58,12,5,10,High,Stormy
H001,Manipal Hospital,12.987661,77.755502,100,50,6,18,Low,Foggy
H002,Apollo Hospital,12.922583,77.610363,34,4,3,15,Medium,Foggy
H001,Manipal Hospital,12.97285,77.582395,54,8,7,25,Low,Foggy
H001,Manipal Hospital,12.809159,77.545796,22,0,10,28,Low,Stormy
H003,Sakra Hospital,13.079486,77.658508,36,8,2,14,Medium,Foggy
H002,Apollo Hospital,12.986331,77.727541,63,7,4,20,Medium,Foggy
H001,Manipal Hospital,12.803897,77.521035,75,8,6,13,Low,Rainy
H003,Sakra Hospital,13.0124,77.678014,45,43,5,8,Low,Rainy
H003,Sakra Hospital,12.840067,77.788696,44,41,7,23,Low,Foggy
H002,Apollo Hospital,12.832907,77.737084,39,10,9,21,Medium,Clear
H002,Apollo Hospital,12.918367,77.659908,53,39,0,11,Low,Stormy
H002,Apollo Hospital,13.052466,77.711091,37,3,6,22,Low,Stormy
H002,Apollo Hospital,12.96207,77.755289,57,3,8,31,Medium,Stormy
H002,Apollo Hospital,13.061147,77.771721,32,8,2,13,Medium,Foggy
H002,Apollo Hospital,12.926531,77.738455,84,38,1,14,Low,Rainy
